"Rolling_time_month" "q_id_month"
201301 0.5
201302 0.7
201303 0.8
201304 0.6
201305 0.6
201306 0.6
201307 0.7
201308 0.8
201309 0.6
201310 0.3
201311 0.9
201312 1
201401 0.6
201402 0.8
201403 0.6
201404 0.7
201405 0.4
201406 0.7
201407 0.6
201408 0.9
201409 0.7
201410 0.6
201411 0.7
201412 0.7
201501 0.7
201502 0.6
201503 0.5
201504 0.5
201505 0.5
201506 0.6
201507 0.7
201508 0.7
201509 0.5
201510 0.5
201511 0.5
201512 0.5
201601 0.6
201602 0.7
201603 0.5
201604 0.5
201605 0.5
201606 0.7
201607 0.4
201608 0.7
201609 0.7
201610 0.7
201611 0.7
201612 0.5
201701 0.5
201702 0.6
201703 0.6
201704 0.6
201705 0.5
201706 0.6
201707 0.6
201708 0.5
201709 0.6
201710 0.5
201711 0.6
201712 0.5
201801 1
201802 0.9
201803 0.6
201804 0.7
201805 0.6
201806 0.8
201807 0.8
201808 0.8
201809 0.7
201810 0.8
201811 0.7
201812 0.9
201901 0.9
201902 0.9
201903 1.1
201904 0.7
201905 0.8
201906 0.8
201907 0.8
201908 0.9
201909 1
201910 1.1
201911 0.8
201912 1.4
202001 0.8
202002 0.8
202003 1.1
202004 1.3
202005 0.8
202006 0.7
202007 0.7
202008 0.8
202009 0.7
202010 0.8
202011 0.9
202012 0.9
202101 0.8
202102 1.1
202103 1
202104 0.9
202105 1
202106 0.8
202107 0.9
202108 0.8
202109 1.2
202110 1
202111 1.1
202112 1
202201 0.7
202202 1
202203 1.2
202204 1
202205 1
202206 1.1
202207 0.8
202208 1
202209 0.9
202210 0.9
202211 1
202212 0.9
202301 0.9
202302 0.9
202303 0.8
202304 0.9
202305 0.8
202306 0.9
