"Rolling_time_month" "q_id_month"
201301 0.5
201302 0.6
201303 0.7
201304 0.7
201305 0.7
201306 0.6
201307 0.7
201308 0.8
201309 0.8
201310 0.7
201311 0.8
201312 0.9
201401 0.8
201402 0.7
201403 0.7
201404 0.7
201405 0.6
201406 0.6
201407 0.6
201408 0.8
201409 0.7
201410 0.7
201411 0.8
201412 0.7
201501 0.8
201502 0.6
201503 0.6
201504 0.5
201505 0.5
201506 0.6
201507 0.6
201508 0.5
201509 0.5
201510 0.5
201511 0.5
201512 0.5
201601 0.5
201602 0.6
201603 0.6
201604 0.6
201605 0.6
201606 0.6
201607 0.5
201608 0.7
201609 0.7
201610 0.7
201611 0.6
201612 0.5
201701 0.5
201702 0.6
201703 0.6
201704 0.6
201705 0.6
201706 0.6
201707 0.6
201708 0.5
201709 0.6
201710 0.7
201711 0.7
201712 0.6
201801 0.8
201802 0.8
201803 0.7
201804 0.7
201805 0.7
201806 0.8
201807 0.8
201808 0.8
201809 0.7
201810 0.8
201811 0.6
201812 0.9
201901 0.8
201902 0.9
201903 1
201904 0.9
201905 0.9
201906 0.9
201907 0.9
201908 0.9
201909 1.1
201910 1.2
201911 1.1
201912 1.3
202001 1
202002 1
202003 1.1
202004 1.2
202005 1
202006 0.8
202007 0.8
202008 0.9
202009 0.9
202010 0.9
202011 1
202012 0.9
202101 0.8
202102 1
202103 1.1
202104 1
202105 1
202106 0.9
202107 0.9
202108 0.8
202109 1.1
202110 1.1
202111 1.1
202112 1
202201 0.9
202202 1.1
202203 1.2
202204 1.2
202205 1.3
202206 1.3
202207 0.9
202208 1
202209 0.9
202210 0.9
202211 0.9
202212 0.9
202301 0.9
202302 0.9
202303 0.8
202304 0.9
202305 0.9
202306 0.9
